id,policy_start_date,policy_end_date,sum_insured,construction_description,year_built,num_stories,square_foot_area,oed_construction_code
183209181,11/01/2024,01/11/2025,2622096,light metal steel frame - lightweight metal roofing,2007,1,16633,5201
895406883,06/07/2023,06/06/2024,1586834,reinforced masonry w/ reinforced brick masonry,2006,2,14173,5105
968577501,05/08/2023,07/05/2024,1408734,steel and gable roof w/ slope less than or equal to 30 degrees,2016,1,8649,5200
253421885,02/01/2024,31/01/2025,869722,reinforced masonry,2005,1,9080,5105
891921769,29/12/2023,28/12/2024,2046011,wood frame -2x6,1991,1,26407,5050
88514525,22/05/2023,21/05/2024,2403208,reinforced  masonry and flat roof without parapets,2016,1,26860,5105
829917188,11/06/2023,05/11/2024,3115568,light metal steel frame ,1974,2,41470,5201
266104326,24/02/2023,24/02/2024,3213783,light gauge steel frame,1990,1,47179,5201
355054218,07/12/2023,11/07/2024,1041462,light metal w/ corrugated roof,2008,1,14649,5201
774846123,30/12/2023,29/12/2024,941491,reinforced masonry - stucco cladding & flat roof,1997,1,7877,5105
629375405,05/12/2022,12/05/2023,1096099,wood frame 2x4 w/ wood bracing,2017,1,2650,5050
461397904,29/10/2023,28/10/2024,820974,wood frame and flat roof without parapets,2011,1,12885,5050
271110335,14/03/2023,13/03/2024,1952787,reinforced masonry - brick veneer cladding and flat roof without parapets,1980,1,11073,5105
636000653,10/09/2023,08/10/2024,301443,reinforced masonry - stucco cladding and flat roof with parapets,2019,2,1445,5105
645228096,30/08/2023,29/08/2024,2851722,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2008,1,53031,5105
592187955,08/12/2022,12/08/2023,761981,light metal,1982,1,2361,5201
835836512,15/05/2023,14/05/2024,3545132,unknown,1954,2,32425,5000
590752908,01/07/2023,07/01/2024,2715575,masonry,2016,1,36151,5100
574242958,12/04/2023,03/12/2024,633906,reinforced masonry and wood framed flat roof without parapets,1998,1,3152,5105
380080940,05/04/2023,03/05/2024,1377349,light gauge steel frame,2000,1,9439,5201
691315584,03/08/2023,07/03/2024,6595510,reinforced  masonry and flat roof w/o parapets,2003,1,57486,5105
352574167,28/09/2023,27/09/2024,2054930,joisted masnry,2007,2,16257,5108
434001346,07/08/2023,07/07/2024,1630804,wood  frame - stucco cladding and flat roof without parapets,2002,1,21568,5050
209536280,09/02/2023,01/09/2024,1939667,reinforced masonry - stucco cladding and flat roof with parapets,2018,1,34458,5105
214506605,04/08/2023,07/04/2024,875035,reinforced masonry with RBM walls,1984,1,9476,5105
896330332,24/06/2023,23/06/2024,1418269,joisted masonry,2019,1,8278,5108
54592523,23/12/2022,23/12/2023,1823655,reinforced masonry with RBM walls,2017,1,14589,5105
203743769,03/09/2023,08/03/2024,1066381,reinforced masonry,2007,2,7293,5105
803642244,21/01/2024,20/01/2025,1341582,reinforced masonry,2011,2,3424,5105
496350236,26/12/2022,26/12/2023,410790,reinforced masonry - stucco cladding and flat roof without parapets,2008,1,1506,5105
511098324,03/12/2022,12/03/2023,3384668,reinforced masonry with RBM walls,2007,1,26146,5105
458280084,02/02/2023,02/02/2024,1427525,wood  frame,2001,2,7817,5050
145390417,19/01/2023,19/01/2024,843809,masonry,2019,1,6705,5100
216278485,02/03/2024,02/02/2025,1706642,light gauge steel frame,2007,2,16718,5201
892622477,17/12/2022,17/12/2023,2121389,wood frame and gable roof with slope less than or equal to 30 degrees,2018,2,8897,5050
288545082,18/07/2023,17/07/2024,1102647,wood frame -2x6,2007,1,8627,5050
34284196,29/06/2023,28/06/2024,2480246,steel - non-combustibl cladding and gable roof with 30 degree slope,2019,1,17696,5200
511828518,19/06/2023,18/06/2024,1753738,reinforced masonry with RBM walls,1991,1,22862,5105
620755670,10/05/2023,04/10/2024,1763234,masonry,2006,2,12600,5100
623945535,25/02/2023,25/02/2024,1633182,reinforced masonry and wood framed flat roof,2010,1,19527,5105
639380451,12/05/2023,04/12/2024,1790008,wood frame - stucco cladding and hip roof with slope less than or equal to 30 degrees,1991,1,7857,5050
993564653,18/12/2022,18/12/2023,5493980,reinforced masonry,2017,1,13190,5105
438919952,26/03/2023,25/03/2024,417649,reinforced  masonry and wood framed flat roof,2002,3,1520,5105
689917368,28/03/2023,27/03/2024,1511051,unknown,2004,1,11125,5000
366248772,06/12/2022,12/06/2023,1064494,reinforced masonry,1977,2,10717,5105
834739840,21/11/2022,21/11/2023,931408,joisted masonry,2004,1,6215,5108
730484412,19/09/2023,18/09/2024,3373453,light metal steel frame - lightweight rofing,1990,1,20400,5201
32606759,02/09/2023,09/02/2024,2441576,wood frame and flat roof with parapets,2019,1,12610,5050
592940975,27/09/2023,26/09/2024,6007331,wood frame - brick veneer cladding and gable roof with slope less than or equal to 30 degrees,1983,1,19866,5050
545887196,22/01/2023,22/01/2024,1920957,reinforced masonry w/ reinforced brick masonry,1956,1,15919,5105
344429135,25/11/2023,24/11/2024,1945106,wood frame - brick veneer cladding and gable roof with slope less than or equal to 30 degrees,1979,1,18281,5050
767224337,29/06/2023,28/06/2024,912734,wood frame 2x4 w/ wood bracing,2011,1,14357,5050
374094136,09/11/2023,10/09/2024,779605,reinforced masonry - stucco cladding and flat roof with parapets,2000,1,5205,5105
391902457,08/01/2023,31/07/2024,590257,unknown,2015,1,2282,5000
724755174,28/03/2023,27/03/2024,2242651,wood  frame,1944,2,17400,5050
713326605,30/03/2023,29/03/2024,835469,wood frame and gable roof,2013,1,4151,5050
595682155,14/09/2023,13/09/2024,1378028,light metal w/ corrugated roofing ,2014,3,7045,5201
402889284,13/08/2023,12/08/2024,882804,reinforced masonry with RBM walls,2014,2,6290,5105
27138666,02/04/2023,04/02/2024,765936,wood  frame - brick veneer cladding  & flat roof without parapets,2018,1,12414,5050
937035632,20/10/2023,19/10/2024,1422297,reinforced masonry - stucco cladding & flat roof,2000,1,9535,5105
321386088,26/09/2023,25/09/2024,1882502,reinforced  masonry - stucco cladding and flat roof,2011,1,15153,5105
335630317,30/06/2023,29/06/2024,1921375,light metal steel frame - lightweight metal roofing,2017,1,12632,5201
157396003,29/03/2023,28/03/2024,3267944,light metal,1992,1,30209,5201
328454288,03/05/2023,04/03/2024,1219600,reinforced masonry w/ reinforced brick masonry,1968,1,8661,5105
972213136,23/10/2023,22/10/2024,3304931,light metal steel,2019,1,30253,5201
910970121,11/06/2023,05/11/2024,3567108,reinforced masonry - stucco cladding & flat roof,1978,1,28247,5105
125347300,20/02/2023,20/02/2024,2172632,fire resistive concrete - stucco cladding and flat roof without parapets,2011,2,23576,5150
396521723,10/03/2023,02/10/2024,1819110,reinforced masonry - stucco cladding and flat roof with parapets,2011,1,8658,5105
901269612,02/09/2023,09/02/2024,828988,missing,2017,1,7711,5000
854103277,26/07/2023,25/07/2024,665073,masonry,2014,2,5721,5100
207386705,13/11/2022,13/11/2023,941769,reinforced masonry,1986,2,8261,5105
256229441,16/04/2023,15/04/2024,1399879,wood frame 2x4 w/ wood bracing,1996,2,14340,5050
727015192,08/03/2023,02/08/2024,661394,light metal steel frame ,2001,1,1937,5201
521569331,20/02/2023,20/02/2024,559347,reinforced masonry with RBM walls,2012,2,3295,5105
462385089,03/03/2024,03/03/2025,2910936,wood frame 2x4 w/ wood bracing,2008,1,12575,5050
966169831,06/05/2023,04/06/2024,2363914,reinforced masonry - stucco cladding and flat roof without parapets,2008,2,16180,5105
928362768,09/10/2023,09/09/2024,1674454,joisted masonry,1991,1,5219,5108
364645299,01/03/2023,03/01/2024,1183232,reinforced masonry - stucco cladding and flat roof with parapets,2020,2,10678,5105
153571046,22/03/2023,21/03/2024,3097315,light gauge steel frame,2007,1,32800,5201
880949766,23/09/2023,22/09/2024,1005989,reinforced masonry - stucco cladding and flat roof,1966,1,6490,5105
824788835,11/09/2023,08/11/2024,608090,light metal steel frame - lightweight metal roofing,1987,1,1924,5201
94124992,01/12/2023,12/01/2024,671580,reinforced masonry - stucco cladding & flat roof,1985,1,7167,5105
833860941,21/10/2023,20/10/2024,1271261,wood  frame -2x6,2019,1,2665,5050
798148753,03/01/2024,01/03/2025,349878,wood frame - stucco cladding and flat roof with parapets,2008,3,7341,5050
596986223,09/08/2023,07/09/2024,1127546,reinforced  masonry and wood frmed flt roof without parapets,2003,1,13464,5105
422187705,21/03/2023,20/03/2024,4719137,light metal steel frame -corrugated roofing,2017,1,18116,5201
120074131,26/03/2023,25/03/2024,1654322,masonry,2005,1,11086,5100
53799910,03/09/2023,08/03/2024,621875,light metal steel frame - lightweight metal roofing ,2009,1,5452,5201
903050864,19/10/2023,18/10/2024,1787749,reinforced masonry - concrete cladding and gable roof with slope less than or equal to 30 degrees,2019,2,19580,5105
103008995,13/01/2023,13/01/2024,418155,masonry,2017,1,2712,5100
147281661,05/02/2023,01/05/2024,2150988,masonry,2008,1,19911,5100
943019426,30/05/2023,29/05/2024,746019,reinforced masonry with RBM walls,1972,3,10419,5105
886451430,24/05/2023,23/05/2024,1194534,light metal steel frame - lightweight metal roofing,1994,1,12264,5201
73126357,27/07/2023,26/07/2024,839398,reinforced masonry - brick veneer cladding and flat roof without parapets,2017,3,7684,5105
134506900,24/03/2023,23/03/2024,1290426,reinforced masonry - stucco cladding and flat roof with parapets,1986,3,20784,5105
595167027,29/12/2022,29/12/2023,2541693,reinforced masonry - stucco cladding and flat roof,1972,2,6626,5105
95453255,18/04/2023,17/04/2024,1830931,light gauge steel frame,2019,1,6237,5201
157668809,27/11/2023,26/11/2024,797554,masonry,2011,1,9770,5100
980132834,10/03/2024,03/10/2025,3010639,light metal steel frame ,2010,1,6593,5201
956258046,03/06/2023,05/03/2024,775550,unknown,1971,1,16090,5000
693092106,21/05/2023,20/05/2024,740962,light metal asbestos siding,1934,1,4101,5201
733468598,09/10/2023,09/09/2024,3337890,wood  frame 2x4 w/ wood bracing,2019,1,15679,5050
323819227,02/12/2023,12/02/2024,3089920,light metal,2017,1,15942,5201
198067486,04/11/2023,10/04/2024,580793,joisted masonry,2010,1,3887,5108
569706803,26/12/2022,26/12/2023,4924182,light gauge steel frame,2000,1,31577,5201
264926878,05/04/2023,03/05/2024,6324005,reinforced  masonry - metal cladding and braced gable roof with slope less than or equal to 30,1994,1,63442,5105
87557161,10/11/2023,10/10/2024,912132,reinforced masonry - concrete block cladding and flat roof without parapets,2002,1,10497,5105
560662772,18/04/2023,17/04/2024,2313941,wood  frame - wood frame cladding  & gable roof,1976,1,11224,5050
837951281,08/12/2022,12/08/2023,3090736,reinforced concrete - unknown other,2003,1,17654,5150
247470215,20/04/2023,19/04/2024,1141917,reinforced masonry - stucco cladding and flat roof with parapets,2006,1,3150,5105
469940805,04/04/2023,03/04/2024,723323,light metal steel frame - lightweight metal roofing ,2003,1,4980,5201
897933103,09/11/2023,10/09/2024,1840696,masonry,1947,1,12677,5100
446238583,08/03/2024,03/08/2025,3364020,wood  frame - wood frame cladding and gable roof with slope less than or equal to 30 degrees,1993,2,28221,5050
408794604,08/03/2023,02/08/2024,434691,light metal steel frame - lightweight metal roofing,2003,2,7592,5201
29394034,21/11/2023,20/11/2024,936840,light gauge steel frame,1975,1,11064,5201
984857641,19/05/2023,18/05/2024,629655,reinforced masonry & flat roof,2017,1,4755,5105
579859283,08/11/2023,10/08/2024,1560556,reinforced masonry - stucco cladding and flat roof with parapets,2004,2,4953,5105
566195727,15/10/2023,14/10/2024,2418982,masonry,2019,1,27684,5100
202399838,30/01/2023,30/01/2024,1294982,light gauge steel frame,2014,1,18021,5201
886483971,16/03/2023,15/03/2024,1405837,reinforced masonry w/ reinforced brick masonry,2019,1,5985,5105
654062485,22/06/2023,21/06/2024,2639462,masonry -joisted masonry,1993,1,9403,5108
8047744,26/05/2023,25/05/2024,1084276,light gauge steel frame,2011,2,5787,5201
654160469,10/05/2023,04/10/2024,1612359,unknown,2008,2,23443,5000
774565360,19/03/2023,18/03/2024,1196873,reinforced masonry - stucco/metal cladding and flat roof with parapets,2013,1,5987,5105
460567561,09/12/2022,12/09/2023,2513463,reinforced masonry - stucco cladding and braced gable roof with slope less than or equal to 30,1988,1,44157,5105
359457550,10/12/2022,12/10/2023,986833,reinforced masonry - stucco cladding and flat roof with parapets,1984,1,5583,5105
30559888,20/06/2023,19/06/2024,2117326,wood frame - metal cladding and gable roof with slope greater than 30 degrees,2013,1,16770,5050
451625812,10/09/2023,08/10/2024,1738700,unknown,2020,1,15927,5000
766735556,07/06/2023,05/07/2024,1106031,joisted masonry,2007,1,4039,5108
828842550,15/04/2023,14/04/2024,453458,reinforced masonry w/ reinforced brick masonry,2015,1,5208,5105
598615328,26/03/2023,25/03/2024,2649896,wood frame - stucco cladding and gable roof with slope greater than 30 degrees,2006,1,21448,5050
342575954,24/08/2023,23/08/2024,3668191,reinforced masonry and wood framed flat roof,1994,1,33423,5105
605852938,01/04/2023,04/01/2024,521112,light metal steel frame - lightweight roofing,2002,1,2175,5201
444424524,25/03/2023,24/03/2024,1286556,light gauge steel frame,1921,1,8258,5201
437073593,14/03/2023,13/03/2024,505098,joisted masonry,2016,1,1774,5108
253559812,14/02/2024,13/02/2025,1309466,wood frame 2x4 w/ wood bracing,1990,1,2144,5050
131279450,01/02/2024,01/01/2025,870798,wood frame - vinyl/brick cladding and gable roof with slope greater than 30 degrees,2017,1,4728,5050
259062720,10/09/2023,08/10/2024,329035,joisted masonry,2019,1,4128,5108
998160470,22/02/2023,22/02/2024,6001470,unknown,2019,1,44660,5000
735937678,17/10/2023,16/10/2024,590555,light metal steel frame ,1997,1,1903,5201
180924758,20/10/2022,20/10/2023,682878,wood frame - metal cladding and hip roof with slope less than or equal to 30 degrees,2003,1,4098,5050
119286464,01/08/2023,08/01/2024,1314342,joisted masonry,1990,1,5701,5108
767178353,30/04/2023,29/04/2024,1856597,light metal steel frame - lightweight metal roofing,2000,1,2798,5201
794875667,09/08/2023,07/09/2024,1520665,reinforced masonry - brick veneer cladding and flat roof without parapets,2004,1,2904,5105
170519195,13/07/2023,12/07/2024,348513,light metal w/ corrugated roofing ,1988,1,2208,5201
207360740,09/10/2023,09/09/2024,1686859,wood frame - metal cladding and hip roof with slope less than or equal to 30 degrees,2016,1,29496,5050
532409645,30/09/2023,29/09/2024,1111859,joisted masonry,2018,2,10991,5108
109766051,31/12/2022,31/12/2023,3219100,light gauge steel frame,2018,1,33327,5201
669245732,15/11/2022,15/11/2023,1063671,reinforced masonry and flat roof w/o parapets,2018,1,23271,5105
768398110,24/02/2024,23/02/2025,565629,joisted masonry,2002,2,2441,5108
854340471,29/10/2023,28/10/2024,2125444,masonry,2013,2,3010,5100
107903679,13/01/2024,12/01/2025,922574,reinforced masonry - concrete cladding and gable roof with slope less than or equal to 30 degrees,2019,1,4369,5105
659073879,30/08/2023,29/08/2024,632298,unknown,2017,1,4285,5000
774793392,25/11/2023,24/11/2024,2563694,light  metal asbestos siding,2009,1,8583,5201
882129537,25/05/2023,24/05/2024,1118336,reinforced masonry w/ reinforced brick masonry,1980,1,12858,5105
501549458,04/08/2023,07/04/2024,2090179,reinforced masonry and flat roof with parapet,2010,1,13438,5105
910878070,13/12/2022,13/12/2023,632926,wood frame - wood frame cladding and gable roof with slope less than or equal to 30 degrees,1976,3,2392,5050
45845956,25/04/2023,24/04/2024,3005853,wood frame - vinyl cladding and gable roof with slope greater than 30 degrees,1999,2,18485,5050
780606656,03/08/2023,07/03/2024,592751,joisted masnry,1997,1,10437,5108
768601635,02/12/2022,12/02/2023,1595794,light gauge steel frame,1998,1,37307,5201
520590180,01/12/2023,12/01/2024,2963074,light metal steel frame - asbestos roof,2018,1,49572,5201
518520850,02/11/2023,11/02/2024,1669705,reinforced masonry - stucco cladding and flat roof with parapets,2014,1,14084,5105
321724614,09/05/2023,04/09/2024,3953844,light metal steel frame - lightweight metal roofing,2006,1,15878,5201
481609188,20/01/2023,20/01/2024,1882136,reinforced masonry & flat roof,2017,1,22424,5105
608039216,26/04/2023,25/04/2024,902882,light gauge steel frame,1962,1,10919,5201
993724784,05/02/2023,01/05/2024,1850767,light gauge steel frame,2012,1,8837,5201
102927231,10/03/2023,02/10/2024,1003208,reinforced masonry with RBM walls,2017,1,4678,5105
548301026,04/06/2023,05/04/2024,455511,reinforced masonry w/ reinforced brick masonry,2019,1,1725,5105
602573218,18/01/2024,17/01/2025,2443379,reinforced concrete - unknown other,2014,1,5639,5150
62276157,09/12/2023,11/09/2024,1094418,reinforced masonry - stucco cladding and flat roof without parapets,1947,1,8782,5105
118977131,02/02/2023,02/02/2024,3239024,unknown,2006,1,32247,5000
172488763,29/11/2023,28/11/2024,756909,joisted masonry,1999,1,7280,5108
474093301,24/07/2023,23/07/2024,947797,wood frame 2x4 w/ wood bracing,2014,1,7829,5050
713129419,15/01/2023,15/01/2024,2020091,unknown,2008,1,8652,5000
856187099,12/03/2023,02/12/2024,1954975,reinforced masonry - stucco cladding and braced gable rof with slope less than or equal to 30,1992,1,43143,5105
